content,like,label
홍대 고기집  수정옥돌생소금구이  소금구이 짱  #수정옥돌생소금구이#홍대역고기집#홍대역맛집#홍대역2번출구,46,0
#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,42,0
오징어 게임2#오징어게임2 제작  작품명 우린 모두 공범자들이다 #홍대역2번출구 #되도록이면매일 저녁 7시1장 공범자들2장 동변상련3장 공범자 Full 영상보기 유툽  https   youtu be r 34rqx9QZQ,0,0
꽃사는게 취미이신 고객님께 받은 선물 #소확행 작지만 확실한 행복 #가을 국화#홍대데이트코스#홍대역마시지#홍대역2번출구,9,0
2D 3D 메인 제목  인트로 영상 의뢰 받습니다       #태룬파이브컴퍼니 #태룬파이브 #정영석 #디자이너 #이석우#3D #2D #키크레이 #크니플레이 #태루니형 #홍대 #연남동 #홍대역2번출구,0,0
참치잡고  기타잡고    #힐링타임  #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,56,0
멋쟁이 진희님    대표님 과제로 만든 콤비네이션으로 숙달 연습     잘한다아    Krav Maga is not a sport  크라브마가는 스포츠가 아닙니다 Krav Maga is survival 크라브마가는 생존입니다   기술은 반복이고 체력은 생존이다 기본의 반복에 미쳐라   #크라브마가 #호신술 #KKM #자기방어 #셀프디펜스 #여성안전 #위험대처 #홍대 #더벙커 #운동맛집 #홍대역2번출구 #운동하는직장인 #소그룹pt #다이어트 #단기감량 #여성운동 #남녀노소 #누구나쉽게 #홍대다이어트 #홍대무술 #홍대호신술 #홍대체육관,0,0
행복한 추석 보내세요  추석 당일도 키움참치는 열일합니다    22 수 일 은 쉽니다      #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
#생일이벤트 #9월생일자   드루와   드루와     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,34,0
코로나로인해 자꾸 영업시간이 바뀌는점 양해부탁드립니다 오후2시 오후10시까지입니다 환절기 감기조심하시구요건강 잘챙기시기 바랍니다       #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,58,0
 노작길 이제서야 이곳을 오다니   시기가 맞는 타임 일까  소중하다나의 시간이    #인연#가을시간에#홍대역2번출구#귀한시간들#소중한시간들#노작길#차공부하는녀자,34,0
울 멋쟁이손님  자주자주 뵈용    #쎄시봉#너무아픈사랑은사랑이아니였음을 #통기타#라이브참치집  #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,0,0
고향 못가시는분들  함께해요         #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,29,0
나도 한번      이렇게  살아보고 싶군     #여신강림 #여신강림필터#연남동 #홍대역 #홍대역2번출구 #월욜아침 #힘들다 #태룬파이브 #태루니형 #튼튼아저씨 #태룬파이브컴퍼니,126,0
 추석연휴 휴무공지22일 하루만 쉬어갑니다       #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,35,0
참치먹기 따악 좋은날씨네  드루와 드루와 #참치신세계   #이건 못참치     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
#코로나지원금사용가능매장 코로나지원금 사용가능합니다  문의가 많아서 올립니다  오셔유       #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,36,0
오픈 오후2시 부터클로즈 오후10시 입니다  포장 배달은11시까지 합니다     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,40,0
코로나4단계 거리두기로인하여임시영업시간 공지 드립니다  8월23일 월  9월4일 토 일까지open 오후2시 close 오후9시방문포장 및 배달은오후 11시까지 입니다 건강 잘 챙기시고비 피해 없으시길 바라겠습니다     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,39,0
코로나4단계 거리두기로인하여임시영업시간 공지 드립니다  8월23일 9월5일까지open 오후2시 close 오후9시방문포장 및 배달은오후 11시까지 입니다      #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,41,0
월요일 하루만휴가 다녀오겠습니다    #여름휴가    #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,40,0
오늘은 삼복중에 말복이라네유   몸에 좋은 음식 드시고 마지막 더위 잘 이겨내시길 바래유    아즈아  챔취  고고        #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,56,0
#한일전야구대  한  민국  응원합니다    #참치먹음서 응원하자  #tv있는 참치집  #한국이기면 술이공짜     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,45,0
요즘 코로나4단계로인해 포장손님이 많아졌네요   솔직한 후기 진심 감사드립니다   하루 빨리 나아지기를 바라며  모든 분들 파이팅임돠    #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,49,0
#생일이벤트 #금소주1병 드립니당    #8월 생일자 드루와드루와        #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,44,0
이번 여름은 유난히 덥네유    시원한 참치 드시러 오셔유      #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,53,0
간혹 입짧은햇님 먹방 영상보고 오신분들이 계셨는데 입짧은햇님께서 이렇게나 많이 주문해주셨네요   감동감동입니다   어찌 보답을 해야할지요   감사드리고요 항상 응원하겠습니다   파이팅요  #입짧은햇님 사랑합니다     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,63,0
소중한 포장배달 리뷰 감사합니다     코로나4단계로인해 매장에 못오시는분들  배달 가능합니다   주문해주셔유    #배달의민족#쿠팡이츠  #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,59,0
날씨가 무자게 덥네유 덥다고 짜증내지 마시고 시원한 하루 보내셔유      #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,38,0
날씨가 아주그냥 쥑이네여  무더운 여름에는 시 원한 참치지유  더운 여름  건강관리 잘하시고 시원하게 보내셔유      #코로나꺼져버려    #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
여름에는 참치가 진리지유      #쉐프추천   #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
갤럭시 대학생 서포터즈 6 7월 미션으로 삼성 디지털프라자 메가스토어 홍대본점에 다녀왔습니다  갤럭시 찐팬으로서 삼성 디지털프라자에는 많이 가봤는데요  홍대본점이 이번에 리뉴얼되어서 꼭 가보고 싶었는데 마침 미션을 받아 설레는 마음으로 다녀왔어요  확실히 메가스토어답게 즐길 거리가 굉장히 많더라구요  먼저 1층부터 설명드리면 나만의 Z플립 케이스를 직접 만들어볼 수도 있고  나만의 책갈피도 만들어볼 수 있어요  만든 책갈피는 인화해줘요  케이스의 경우 Z플립 유저들은 만든 케이스를 가져갈 수 있고  Z플립이 없는 분들은 Z플립 투고 서비스를 하면 대여해준다고 해요 자유롭게 게임을 할 수 있는 게임존도 있는데 제일 핫플이더라구요  게임 미션을 달성하면 머그컵  장우산  커스텀스튜디오 쿠폰 1만원권  OTG메모리카드  마스크스트랩 중 1개를 줘요  게임존 뒤에는 카페도 있어요  그리고 갤럭시 스마트폰 노트북 탭 간의 연결성을 체험하는 공간도 있어요  비즈니스  스터디  리빙  엔터테인먼트 존으로 나뉘어 있어 상황별 갤럭시 연동성을 체험할 수 있어요  저도 잘 몰랐던 새로운 기능들을 알 수 있어서 굉장히 유용했어요  그리고 팬큐레이터분이 각 소비자의 상황에 맞는 컨셉으로 설명을 해주셔서 더 좋았어요  이 외에도 버즈를 체험해볼 수 있는 갤럭시 버즈 프로 사운드바와 다양한 스마트폰  노트북  탭 등 갤럭시 제품을 체험해볼 수 있는 존도 있었고  투고 서비스를 할 수 있는 공간도 있었어요  투고 서비스를 하면 무상으로 2박 3일 동안 갤럭시 제품 대여가 가능하답니다  1층과 2층 사이에는 휴식 공간이 있어요  콘센트  USB 포트  무선 충전기가 있어서 충전도 가능해요  무더운 여름 더위를 피해 디지털프라자에서 갤럭시 제품 구경도 하고  재미있는 이벤트도 참여하면서 쉬어가는 것도 괜찮을 거 같네요   2층에 가면 홍대본점의 하이라이트  커스텀 스튜디오가 있답니다  스킨부터 케이스까지 세상에 단 하나뿐인 나만의 액세서리를 만들 수 있어요  꾸밀 거리가 굉장히 많아서 만드는 재미가 있을 거 같아요   요즘 커스터마이징이 핫한데 MZ 세대들이 재미있게 즐길 요소들이 많은 거 같아요   그 옆에는 팝업 스팟이 있어서 트렌디한 브랜드의 제품을 구매할 수 있어요  시기마다 브랜드는 다른 거 같아요  7월 현재는 어프어프가 입점해있다고 해요  2층에서도 갤럭시 제품을 체험할 수 있어요  디지털프라자 홍대본점 기대했던 것만큼 좋았던 거 같아요  즐길 거리가 많아서 시간 가는 줄 모르고 재밌게 체험했네요  디지털프라자에 계신 팬큐레이터분이 먼저 부담스럽게 다가오시지 않으니까 부담 없이 가보셔도 될 거 같아요  도움을 요청하면 친절하게 설명해주세요  영업 분위기 같은 거 전혀 없어서 편안하게 방문해봐도 될 것 같아요  홍대역 2번 출구 바로 앞에 있으니 홍대에 갈 일이 있으신 분들은 한번 방문해보는 걸 추천할게요   추가로 아이디어는 디지털프라자 홍대본점은 워낙 넓고 즐길 거리도 많다 보니 디지털프라자 어플리케이션이 있어도 좋을 것 같다는 생각이 들었습니다  팬큐레이터의 대면 설명이 부담스러운 분들을 위해 어플리케이션에 체험 방법과 갤럭시의 기능을 소개해주는 페이지를 만들어 혼자서도 편하게 체험할 수 있도록 하는 것도 좋은 방법이 될 것 같습니다  또 커스터마이징 역시 앱 안에서 할 수 있도록 하면 언제 어디서나 개인 폰으로 제작이 가능해져 더 많은 분들이 즐길 수 있을 것으로 기대됩니다 책갈피 이벤트는 갤럭시 노트20 때도 진행됐던 이벤트로 그때 당시에도 느꼈던 거지만 명언 모음집 같은 것을 만들어놓아서 소비자들이 어떤 내용을 쓸지 선택지를 주는 것도 좋을 것 같습니다 연결성을 활용하기 위해 Z플립을 세워서  또는 노트20의 펜을 활용해 멀리서 사진을 찍어 갤럭시 카메라의 편리성과 우수성을 체험하고  퀵쉐어 기능을 통해 바로 노트북이나 탭으로 사진을 전송하고  S펜을 활용해 직접 사진을 꾸며보고  바로 인화해주는 형태로 이벤트를 진행해도 좋을 것 같습니다 사진을 쉽게 보내는 과정을 통해 연결성을 체험하고  꾸미는 과정에서 S펜까지 체험이 가능해서 자연스러운 활용성 체험이 될 것 같습니다  꾸미는 것은 옛날 스티커 사진 감성을 활용한 아이디어로 향수를 불러 일으키면서 재미를 줄 수 있을 것으로 기대됩니다  ,518,0
#스시#올바른스시오랜만에 초밥 처음 생겨서 와봤는데 맛있당 #홍대 #홍대맛집 #홍대스시 #연남동스시#연남동 #연남동맛집 #홍대역2번출구#홍대초밥 #연남동초밥,72,0
정성으로  #불금에는 시원한 참치    #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
10시연장 에휴  손님보내고 테이블소독  청소청소     #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,64,0
#생일이벤트 #7월 생일자드루와드루와   #금소주1병 써비스제공    #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,41,0
6월마지막 날  장마철 건강 잘챙기셔요      #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,50,0
berry very good     ,10,0
6월도 끝나가네요  이벤트도 끝나가네요  어서 오셔유       #키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #서교동맛집 #마포구맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점 #배달맛집 #배달의민족#키움참치 #키움참치홍대점 #홍대참치 #홍대역2번출구 #참치맛집 #동교동맛집 #연남동맛집 #연트럴파크 #연트럴파크맛집 #홍대맛집 #홍대참치 #참다랑어전문점 #생참치 #생연어 #쉐프추천 #jmt #존맛 #혼마구로전문점,52,0
하이킥을 향한 힘찬 내딛음                     기술은 반복이고 체력은 생존이다 기본의 반복에 미쳐라   #크라브마가 #호신술 #KKM #개인레슨 #자기방어 #셀프디펜스 #여성안전 #위험대처    크라브마가 일일체험 2만원체험후 등록시 체험비 무료     개인지도 DM 문의  #더벙커 #홍대 #운동맛집 #홍대역2번출구 #운동하는직장인 #소그룹pt #다이어트 #단기감량 #여성운동 #남녀노소 #누구나쉽게 #연남동 #연희동 #동교동 #서교동 #합정 #홍대다이어트 #홍대무술 #홍대호신술 #홍대체육관,104,0
